text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T12:33:56Z,FALSE,NA,1189520812220411904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SLIVER_TEA,6338,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:33:56Z,FALSE,NA,1189520811922558977,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nongjuljan2,1420,TRUE,FALSE,NA,NA
"RT @yugata_tanabe: 毒の実大樹の魔女さん　
#ハロウィン  #Halloween https://t.co/N4MbWfjk1D",FALSE,0,NA,2019-10-30T12:33:55Z,FALSE,NA,1189520809326284801,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",azuki09,20,TRUE,FALSE,NA,NA
RT @menzigstyle: Manifiesto en favor de la originalidad en #Halloween y en contra de los millones de disfraces de #Joker que veremos la noc…,FALSE,0,NA,2019-10-30T12:33:55Z,FALSE,NA,1189520808361824257,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sofiiaagrc,11,TRUE,FALSE,NA,NA
"FAVELAS x Baile de Halloween

puro Baile Funk / Reggaeton / Dancehall
31.10.19 // Club Z Köln

#Reggaeton… https://t.co/fPRbV3qWUs",FALSE,1,NA,2019-10-30T12:33:55Z,TRUE,NA,1189520807321657344,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",the_daclub,0,FALSE,FALSE,NA,NA
"RT @buitengebieden_: Can’t.. stop.. laughing.. 😂

#Halloween https://t.co/JcjP6EUfuX",FALSE,0,NA,2019-10-30T12:33:55Z,FALSE,NA,1189520806889639937,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nevso_,80,TRUE,FALSE,NA,NA
"【1 or 2？ 😈🦇🕸】
Happy Halloween 🎃🎃🎃
#Jessica #jessicajung #jungsooyeon #jessicafanart #halloween #제시카 #정수연 https://t.co/QKq0ARO6mm",FALSE,0,NA,2019-10-30T12:33:55Z,FALSE,NA,1189520806117642240,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FLOWERSONE9,2,FALSE,FALSE,NA,NA
"RT @DeadarticGames: HITMAN 2 - Halloween Trailer (Free Update)
https://t.co/eVIv5TkI5F #Hitman2 #Halloween #Hitman #Ps4Pro #Ps4 #XboxOneX #…",FALSE,0,NA,2019-10-30T12:33:55Z,FALSE,NA,1189520806012956677,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,2,TRUE,FALSE,NA,NA
"RT @StormTrackBrian: Stay weather alert! 
Heavy Rain today...some STRONG storms possible Thursday AM. Looking dry for #Halloween trick or t…",FALSE,0,NA,2019-10-30T12:33:54Z,FALSE,NA,1189520805744599041,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wjwheeler54,2,TRUE,FALSE,NA,NA
RT @GalaxiaOculta: Archivo: En el podcast del #pixelOculto disfrutamos de un baile de #Halloween con personajes del mundo del videojuego ht…,FALSE,0,NA,2019-10-30T12:33:54Z,FALSE,NA,1189520805329362944,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GameCarnage,1,TRUE,FALSE,NA,NA
"Los uniformados estarán en cementerios, centros comerciales y diferentes comunas de Manizales… https://t.co/XLGhRB5pdG",FALSE,0,NA,2019-10-30T12:33:54Z,TRUE,NA,1189520805312393216,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",caracolcaldas,0,FALSE,FALSE,NA,NA
"RT @Exceed_Formula: 불삶 제롬
할로윈기념 낙서..ㅋㅋㅋㅋ 파일바꿔서 재업함

#Halloween https://t.co/Sj0qylIxK8",FALSE,0,NA,2019-10-30T12:33:54Z,FALSE,NA,1189520804880322560,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trin_244,13,TRUE,FALSE,NA,NA
RT @FreeinDCBlog: #Halloween Thurs 10/31 on #WilsonPlaza from 10am-2pm @ReaganITCDC Fall Festival 🎃👻 “a spook-tacular day filled with #free…,FALSE,0,NA,2019-10-30T12:33:54Z,FALSE,NA,1189520804389765121,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FreeinDCBlog,3,TRUE,FALSE,NA,NA
Secret Neighborゲットしたので今度動画撮るかもです。生配信もあり！#SecretNeighbor #Halloween  #YouTube #youtuber #game実況 #ゲーム実況者 #シークレットネイバー,FALSE,1,NA,2019-10-30T12:33:54Z,FALSE,NA,1189520803622080513,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KaizerApp,0,FALSE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:33:54Z,FALSE,NA,1189520803542392832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",noknurse074,1420,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:33:53Z,FALSE,NA,1189520799280971776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",myxtuntyy,1420,TRUE,FALSE,NA,NA
It’s October and that means Halloween! One spooky image from me each day of this gloriously dark month. Today: I bi… https://t.co/mdVKmt2zEX,FALSE,0,NA,2019-10-30T12:33:53Z,TRUE,NA,1189520798593290243,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",roachphotouk,1,FALSE,FALSE,NA,NA
RT @Universal_Spain: ¿Por qué disfrazarse de payaso asesino cuando lo que de verdad mola es ir de Miércoles? 🎃 🦇 👻 #LaFamiliaAddams 🖤 ¡RT s…,FALSE,0,NA,2019-10-30T12:33:52Z,FALSE,NA,1189520796709982216,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Juanra1990,132,TRUE,FALSE,NA,NA
"RT @HoldHQ: WIN $1,000 in Bitcoin!💰

Our #Halloween #FuriousWednesday is here to treat you with another $1,000! 👻🍬

Follow us, RT this post…",FALSE,0,NA,2019-10-30T12:33:52Z,FALSE,NA,1189520794512003072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VangieVangied,196,TRUE,FALSE,NA,NA
"FOR ONE NIGHT ONLY OCTOBER 31ST⠀
⠀
⠀
“3 SOME THURSDAYS &amp; TEAM HKNY⠀
⠀
⠀⠀
#HALLOWEEN NIGHT REUNION⠀
⠀⠀
LADIES IN GRO… https://t.co/Fn94EBAt1o",FALSE,0,NA,2019-10-30T12:33:51Z,TRUE,NA,1189520792628936704,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",WesFromCI,0,FALSE,FALSE,-73.89739641,40.63763469
"RT @101130Yuuki: オーロラ姫でした👸

#Halloween 
#Dハロ仮装 
#Dハロ仮装2019 https://t.co/9oVfNvTKVu",FALSE,0,NA,2019-10-30T12:33:51Z,FALSE,NA,1189520792423264256,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",miharu_jp,2,TRUE,FALSE,NA,NA
"@polizeiNB 🤔Das ist aber ein Streifenwagen meiner 😘@PolizeiMuenchen🚔💙

Gehört das zu den erlaubten #Halloween -Stre… https://t.co/2FMHtH50RB",FALSE,0,polizeiNB,2019-10-30T12:33:51Z,TRUE,1189466696018464772,1189520790053625856,753140232141303808,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1402Rosi,0,FALSE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T12:33:50Z,FALSE,NA,1189520787226550272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rannsin,8877,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T12:33:50Z,FALSE,NA,1189520787176165377,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JacKissf,6338,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:33:50Z,FALSE,NA,1189520786370859009,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ikkyuchan1,1420,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T12:33:50Z,FALSE,NA,1189520786140356609,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",junkhea98415568,8877,TRUE,FALSE,NA,NA
"Just some of the #spooky fancy dress from the #Halloween Fun Camp. It’s been a spooktastic day so far!!

#halloween… https://t.co/sr6iQ8Ahtd",FALSE,0,NA,2019-10-30T12:33:50Z,TRUE,NA,1189520785439895554,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Endeavour_MA,0,FALSE,FALSE,NA,NA
"RT @petersonwolf777: Czy obchodzisz #Halloween ?
Do you celebrate #Halloween ?",FALSE,0,NA,2019-10-30T12:33:50Z,FALSE,NA,1189520785414787074,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JuliaGlowin,4,TRUE,FALSE,NA,NA
RT @takutakk_: #Halloween https://t.co/sQq3qRsAAV,FALSE,0,NA,2019-10-30T12:33:49Z,FALSE,NA,1189520784483471360,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SinjaAngels,7,TRUE,FALSE,NA,NA
"RT @Steven_A_Kk: 빡쳐서 회사에서 한 짓
스팁크라 할로윈
ㅡ
血界戦線 ステクラ 
#Halloween 
#血界戦線 https://t.co/laAN7mrnN7",FALSE,0,NA,2019-10-30T12:33:49Z,FALSE,NA,1189520782881198080,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",yuzuyuzukkss,23,TRUE,FALSE,NA,NA
RT @HeidiSiefkas: Hoping you can join us today for #ChatAdventure - Share your #Halloween #diadelosmuertos #Samhain or other autumn festiva…,FALSE,0,NA,2019-10-30T12:33:49Z,FALSE,NA,1189520781811818497,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RoarLoudTravel,1,TRUE,FALSE,NA,NA
"RT @UNICEF_Italia: Ci sono storie che fanno paura. Soprattutto perché sono vere.  
 
Ad #Halloween 🎃 ferma l'orrore e aiuta ❤️ un bambino:…",FALSE,0,NA,2019-10-30T12:33:49Z,FALSE,NA,1189520781505716225,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bettap13,7,TRUE,FALSE,NA,NA
"“People always underestimate a girl in diamonds and fur” 🐾♥️
.
.
First place costume contest👑 
#CruelladeVil… https://t.co/NcRq5N2wEc",FALSE,13,NA,2019-10-30T12:33:49Z,TRUE,NA,1189520781388242944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_amandamunoz,2,FALSE,FALSE,NA,NA
"RT @Deblibrarian: Treat yourself to my #free #horrorstory, Knowledge is Power,  https://t.co/gm0Jh9dY1w, until November 1st. Happy #Hallowe…",FALSE,0,NA,2019-10-30T12:33:49Z,FALSE,NA,1189520781035757569,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",darkspires,4,TRUE,FALSE,NA,NA
RT @TheStandardVDO: ชวนทำความรู้จัก น้ำเงิน บุญหนัก เจ้าของบทบาท #กระสือยายสาย ที่ตราบจนทุกวันนี้ แม้ว่าจะมีหญิงสาวมากมายเคยผ่านบทบาทผีพื้น…,FALSE,0,NA,2019-10-30T12:33:48Z,FALSE,NA,1189520777952948224,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DaMai2542,9,TRUE,FALSE,NA,NA
"RT @rin7914: #Halloween
がおー🐺 https://t.co/xAJrlksjni",FALSE,0,NA,2019-10-30T12:33:47Z,FALSE,NA,1189520775708962816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Miscell24976809,2122,TRUE,FALSE,NA,NA
"RT @grefusa: Halloween!😈 Llega un SORTEAZO!
 ¡@grefusa + @FunkolandiaTW! Llévate un funko de Batman+ lote de productos Mistercorn y El Pipo…",FALSE,0,NA,2019-10-30T12:33:47Z,FALSE,NA,1189520774828347392,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angelinajc,169,TRUE,FALSE,NA,NA
"Intervention Akim correspondant Nexecur, télésurveillance du Crédit Agricole.
Journée enrichissante, sur le thème d… https://t.co/MXKgRKGXPb",FALSE,3,NA,2019-10-30T12:33:47Z,TRUE,NA,1189520774769643520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arnaud_boulay,0,FALSE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:33:47Z,FALSE,NA,1189520774433927168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jomjam_brabra,1421,TRUE,FALSE,NA,NA
RT @cryptoilla: My #BleedingEdgeTech entry feat. @ethereum . @polkadotnetwork @kusamanetwork #SFBW18 From out of the Centralised Shadows  #…,FALSE,0,NA,2019-10-30T12:33:47Z,FALSE,NA,1189520774123544576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mightymoose18,1,TRUE,FALSE,NA,NA
#Halloween https://t.co/SpgZg1W9vZ,FALSE,0,NA,2019-10-30T12:33:47Z,FALSE,NA,1189520773666476032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amy_belt,0,FALSE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T12:33:47Z,FALSE,NA,1189520773595009024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",polarbear_0,6338,TRUE,FALSE,NA,NA
"RT @yuyuzonozo: さぁ、はじめましょうか。
 #Halloween https://t.co/rw1XZWTIEN",FALSE,0,NA,2019-10-30T12:33:47Z,FALSE,NA,1189520772647153670,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jiro_soil,2,TRUE,FALSE,NA,NA
"This is how my cousin is doing #Halloween haha I would love to see the reactions!
#WWG1WGA #Trump2020 https://t.co/DyTsfuBil4",FALSE,2,NA,2019-10-30T12:33:46Z,FALSE,NA,1189520771477069826,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QuirkyFollowsQ,2,FALSE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:33:46Z,FALSE,NA,1189520771208499201,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pinporpin,1421,TRUE,FALSE,NA,NA
HELP! I just realized we're gonna have trick or treaters tomorrow since we now live in a house. How does this work… https://t.co/gaP7haGR3K,FALSE,1,NA,2019-10-30T12:33:46Z,TRUE,NA,1189520768134254592,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",zamlos,0,FALSE,FALSE,NA,NA
"RT @ronaldoMacheda: ไม่มีใครฟังเจบีฮยองเลยสักคน
คือน่าจะเป็นช่วงให้โหวตว่าใครคือ มาเฟีย
แล้วทุกคนน่าจะเลือกยองแจ
ยองแจปฏิเสธ พยายามบอกไม่ใ…",FALSE,0,NA,2019-10-30T12:33:45Z,FALSE,NA,1189520765944848391,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheLittle_poy,150,TRUE,FALSE,NA,NA
"RT @voicestars_PR: ✨#Disney #声の王子様 ✨
 最新作キャスト陣から
 🎃#Halloween スペシャルカードが到着🎃

#高野洸 さんがもし
#ディズニー キャラクターに仮装するなら…!?🎶

🍬👑声の王子様👑CD発売中🍬
　https://t.…",FALSE,0,NA,2019-10-30T12:33:45Z,FALSE,NA,1189520764346613760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aoikm3,726,TRUE,FALSE,NA,NA
RT @yuna_pang: #ハロウィン2019 #Halloween https://t.co/XGgj2Dwx8h,FALSE,0,NA,2019-10-30T12:33:44Z,FALSE,NA,1189520763130220544,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",N0__np,320,TRUE,FALSE,NA,NA
"RT @Mr_Mike_Clarke: A simple but effective Halloween costume!

#Halloween #halloween2019 https://t.co/qJuMJ0bae1",FALSE,0,NA,2019-10-30T12:33:44Z,FALSE,NA,1189520762836619264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DaveCaches,22,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T12:33:44Z,FALSE,NA,1189520762463383554,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",48GTlGFYHiGyf5x,6338,TRUE,FALSE,NA,NA
"RT @BBCWthrWatchers: Just in time for #Halloween! 

Spooky brocken spectre seen at Castell Dinas Bran, Denbighshire. The optical phenomenon…",FALSE,0,NA,2019-10-30T12:33:44Z,FALSE,NA,1189520761486270465,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kamafu2019,13,TRUE,FALSE,NA,NA
"RT @VincenzoNova: Halloween's almost here, so heres all my Spooky Pokemon (as of 2019) in one place! Also you can see the drawing process f…",FALSE,0,NA,2019-10-30T12:33:44Z,FALSE,NA,1189520760785772546,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hazumirein,1514,TRUE,FALSE,NA,NA
RT @sohananas1: Les gars j'ai besoin de 10k rt pour gagner une play. Si chaqu'un retweet tout les tweets on aura tous une play. Silvousplai…,FALSE,0,NA,2019-10-30T12:33:44Z,FALSE,NA,1189520760127270913,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lucille006,15,TRUE,FALSE,NA,NA
RT @am_ro738: #Halloween https://t.co/6xXK270Ew6,FALSE,0,NA,2019-10-30T12:33:43Z,FALSE,NA,1189520759397310464,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",swWXQMHa12WthyL,24,TRUE,FALSE,NA,NA
RT @WikingWings: #Samhain #Halloween https://t.co/oHlMAAFAQK,FALSE,0,NA,2019-10-30T12:33:43Z,FALSE,NA,1189520758470520832,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rachelbarba_,4,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:33:43Z,FALSE,NA,1189520757665087489,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mmoonurse,1421,TRUE,FALSE,NA,NA
RT @TIRAMI97: #Halloween 🎃🎃 https://t.co/kqFKbspD3P,FALSE,0,NA,2019-10-30T12:33:43Z,FALSE,NA,1189520756046094337,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bbuge_JDSjam,83,TRUE,FALSE,NA,NA
"RT @TVLine: TV Stars' Best #Halloween Costumes: Cruella Gets Flash-y, #GreysAnatomy Star Is a #Scream, Twins of S.H.I.E.L.D. and More https…",FALSE,0,NA,2019-10-30T12:33:42Z,FALSE,NA,1189520755274289155,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RobOwenTV,8,TRUE,FALSE,NA,NA
"RT @kiyu_mero: 実は…人間と悪魔のハーフです♪

📸@skayaa2 
#ハロウィン #Halloween https://t.co/2qy3QHdaEH",FALSE,0,NA,2019-10-30T12:33:42Z,FALSE,NA,1189520754276126726,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UtaHysy_ff14,29,TRUE,FALSE,NA,NA
"Man, the #Halloween puns &amp; references around the impeachment vote tomorrow are gonna be awful ....",FALSE,1,NA,2019-10-30T12:33:42Z,FALSE,NA,1189520754116829185,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",michael_steel,1,FALSE,FALSE,NA,NA
🎃＃トリックオアトリート お菓子代をもらえるチャンス！👻仲間と放置して楽しむファンタジーRPG ＠HisekiHeart を今すぐフォローして、＃ハロウィン をチェック‼ #halloween #渋ハロ,FALSE,0,NA,2019-10-30T12:33:42Z,FALSE,NA,1189520753084911618,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mii0916Mii,0,FALSE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:33:42Z,FALSE,NA,1189520752992612355,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kukieadplaipe,1421,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T12:33:41Z,FALSE,NA,1189520751205982208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fabrizioerazo,8877,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T12:33:41Z,FALSE,NA,1189520749909823488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JANE936,8877,TRUE,FALSE,NA,NA
RT @yuna_pang: #ハロウィン2019 #Halloween https://t.co/XGgj2Dwx8h,FALSE,0,NA,2019-10-30T12:33:41Z,FALSE,NA,1189520748202745857,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tyaba09,320,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T12:33:41Z,FALSE,NA,1189520747766530048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yeahi_,6338,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T12:33:41Z,FALSE,NA,1189520747556827136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Maka5,6338,TRUE,FALSE,NA,NA
"RT @BridgitteLesley: It's a must have!
Personalized #Kids #Halloween Trick or Treat #Cat Tote #Bag, Sizes 11"" x 11.75"" and 15"" x 16.25""

ht…",FALSE,0,NA,2019-10-30T12:33:40Z,FALSE,NA,1189520747074670592,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OlderMommyStill,3,TRUE,FALSE,NA,NA
"Happy (almost) #Halloween! 🎃 
What’s a ghost’s #favorite exercise? Deadlifts
#halloween2019 #Halloween19… https://t.co/TbaIa86XlI",FALSE,5,NA,2019-10-30T12:33:40Z,TRUE,NA,1189520746256699392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tdidraevolve,0,FALSE,FALSE,NA,NA
Mañana es #halloween así que les dejo la última foto de éste #maquillaje increíble que me realizaron en el trabajo… https://t.co/bvx56JOvCY,FALSE,0,NA,2019-10-30T12:33:40Z,TRUE,NA,1189520743966502914,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",anainesdank,0,FALSE,FALSE,NA,NA
"RT @UIResearchPark: We know you look #bootiful, so #trickortreat at #EnterpriseWorks (60 Hazelwood Dr, Champaign) with friends and family o…",FALSE,0,NA,2019-10-30T12:33:40Z,FALSE,NA,1189520743433830403,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QuirkyInsider,1,TRUE,FALSE,NA,NA
"RT @LuckyMaskProds: #Halloween #LuckyMaskProds #horrorfilm #TraumaTheFear @fear_trauma #fear_trauma
https://t.co/JeloCEEozZ
#halloween2019",FALSE,0,NA,2019-10-30T12:33:39Z,FALSE,NA,1189520741076733952,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",helen_trees,15,TRUE,FALSE,NA,NA
RT @RioSquAsh: 결국 올 해 새로그린 할로윈그림은 없고 옛날 작업물이라도 하나 공개해봅니다 ㅎㅎ #ハロウィン #ハロウィン2019 #Halloween https://t.co/xDKXRCYHXV,FALSE,0,NA,2019-10-30T12:33:39Z,FALSE,NA,1189520740954984448,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nandamPSO2,3,TRUE,FALSE,NA,NA
"💥💥 EnTeRaTe!!  #PROPOCION #HALLOWEEN 💥💥
5% #DESCUENTO en los #Vinilos #Decorativos #Infantiles, del 31-Oct al 4-Nov… https://t.co/PmwMmEMylB",FALSE,0,NA,2019-10-30T12:33:39Z,TRUE,NA,1189520739319386112,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",YupihKids,0,FALSE,FALSE,NA,NA
"#Halloween #Diadasbruxas #QuartaDetremuraSDV Bem parece que temos um caso aqui!

Só não pode o Moro investigar porq… https://t.co/Mt3hnNZCHJ",FALSE,1,NA,2019-10-30T12:33:38Z,TRUE,NA,1189520738589577216,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",zeh000,0,FALSE,FALSE,NA,NA
RT @KatieMettner: Do you love #Halloween #Romances? Wicked Winifred is #99 until 11/1! #Speed #Dating in costume. What could go wrong? EVER…,FALSE,0,NA,2019-10-30T12:33:38Z,FALSE,NA,1189520737926877189,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",devin_salesman,57,TRUE,FALSE,NA,NA
